"record_id","species_id","date","sex","variable","measurement"
2446,"DO","1980-2-24","F","weight",52
2447,"DO","1980-2-24","F","hindfoot_length",33
2447,"DO","1980-2-24","F","weight",46
2448,"OL","1980-2-24","M","hindfoot_length",21
2448,"OL","1980-2-24","M","weight",35
2449,"DM","1980-2-24","F","hindfoot_length",34
2449,"DM","1980-2-24","F","weight",23
2450,"DM","1980-2-24","F","hindfoot_length",35
2450,"DM","1980-2-24","F","weight",24
2452,"DM","1980-2-25","F","hindfoot_length",37
2452,"DM","1980-2-25","F","weight",40
2453,"DM","1980-2-25","M","hindfoot_length",37
2453,"DM","1980-2-25","M","weight",51
2454,"DS","1980-2-25","M","hindfoot_length",54
2454,"DS","1980-2-25","M","weight",147
2455,"DM","1980-2-25","F","hindfoot_length",35
2455,"DM","1980-2-25","F","weight",43
2456,"DM","1980-2-25","F","hindfoot_length",36
2456,"DM","1980-2-25","F","weight",48
2457,"PE","1980-2-25","M","hindfoot_length",21
2457,"PE","1980-2-25","M","weight",23
2458,"DO","1980-2-25","F","hindfoot_length",37
2458,"DO","1980-2-25","F","weight",55
2459,"DO","1980-2-25","M","hindfoot_length",36
2459,"DO","1980-2-25","M","weight",52
2460,"DM","1980-2-25","F","hindfoot_length",37
2460,"DM","1980-2-25","F","weight",46
2461,"DS","1980-2-25","M","hindfoot_length",52
2461,"DS","1980-2-25","M","weight",147
2462,"DM","1980-2-25","M","hindfoot_length",35
2462,"DM","1980-2-25","M","weight",48
2463,"DS","1980-2-25","M","hindfoot_length",52
2463,"DS","1980-2-25","M","weight",155
2464,"DS","1980-2-25","M","hindfoot_length",50
2464,"DS","1980-2-25","M","weight",129
2465,"DM","1980-2-25","F","hindfoot_length",32
2465,"DM","1980-2-25","F","weight",38
2466,"DM","1980-2-25","M","hindfoot_length",36
2466,"DM","1980-2-25","M","weight",50
2467,"DM","1980-2-25","F","hindfoot_length",33
2467,"DM","1980-2-25","F","weight",40
2468,"OT","1980-2-25","F","hindfoot_length",19
2468,"OT","1980-2-25","F","weight",29
2469,"DS","1980-2-25","M","hindfoot_length",52
2469,"DS","1980-2-25","M","weight",126
2470,"DM","1980-2-25","F","hindfoot_length",34
2470,"DM","1980-2-25","F","weight",37
2471,"DO","1980-2-25","M","hindfoot_length",34
2471,"DO","1980-2-25","M","weight",52
2472,"DM","1980-2-25","F","hindfoot_length",36
2472,"DM","1980-2-25","F","weight",37
2473,"DS","1980-2-25","M","hindfoot_length",45
2473,"DS","1980-2-25","M","weight",81
2474,"DS","1980-2-25","M","hindfoot_length",46
2474,"DS","1980-2-25","M","weight",79
2475,"DM","1980-2-25","F","hindfoot_length",35
2475,"DM","1980-2-25","F","weight",46
2476,"DM","1980-2-25","M","hindfoot_length",36
2476,"DM","1980-2-25","M","weight",47
2477,"DM","1980-2-25","F","hindfoot_length",34
2477,"DM","1980-2-25","F","weight",40
2478,"DM","1980-2-25","M","hindfoot_length",36
2478,"DM","1980-2-25","M","weight",49
2479,"DS","1980-2-25","M","hindfoot_length",51
2479,"DS","1980-2-25","M","weight",143
2480,"DM","1980-2-25","F","hindfoot_length",35
2480,"DM","1980-2-25","F","weight",36
2481,"DM","1980-2-25","M","hindfoot_length",36
2481,"DM","1980-2-25","M","weight",41
2482,"DM","1980-2-25","F","hindfoot_length",35
2482,"DM","1980-2-25","F","weight",38
2483,"DM","1980-2-25","M","hindfoot_length",37
2483,"DM","1980-2-25","M","weight",51
2484,"DM","1980-2-25","F","hindfoot_length",36
2484,"DM","1980-2-25","F","weight",39
2485,"DM","1980-2-25","M","hindfoot_length",35
2485,"DM","1980-2-25","M","weight",45
2486,"DM","1980-2-25","M","hindfoot_length",36
2486,"DM","1980-2-25","M","weight",48
2487,"DM","1980-2-25","M","hindfoot_length",36
2487,"DM","1980-2-25","M","weight",47
2488,"DM","1980-2-25","M","hindfoot_length",38
2488,"DM","1980-2-25","M","weight",56
2489,"DM","1980-2-25","M","hindfoot_length",35
2489,"DM","1980-2-25","M","weight",39
2490,"DM","1980-2-25","F","hindfoot_length",36
2490,"DM","1980-2-25","F","weight",41
2491,"DM","1980-2-25","M","hindfoot_length",36
2491,"DM","1980-2-25","M","weight",46
2492,"DM","1980-2-25","F","hindfoot_length",37
2492,"DM","1980-2-25","F","weight",42
2493,"DM","1980-2-25","M","hindfoot_length",34
2493,"DM","1980-2-25","M","weight",44
2494,"DM","1980-2-25","F","hindfoot_length",32
2494,"DM","1980-2-25","F","weight",49
2495,"DM","1980-2-25","M","hindfoot_length",37
2495,"DM","1980-2-25","M","weight",46
2496,"DM","1980-2-25","M","hindfoot_length",36
2496,"DM","1980-2-25","M","weight",51
2497,"DM","1980-2-25","F","hindfoot_length",36
2497,"DM","1980-2-25","F","weight",46
2498,"NL","1980-2-25","F","hindfoot_length",34
2498,"NL","1980-2-25","F","weight",170
2499,"DS","1980-2-25","M","hindfoot_length",50
2499,"DS","1980-2-25","M","weight",134
2500,"DS","1980-2-25","F","hindfoot_length",52
2500,"DS","1980-2-25","F","weight",136
2501,"DS","1980-2-25","M","hindfoot_length",51
2501,"DS","1980-2-25","M","weight",87
2502,"DM","1980-2-25","M","hindfoot_length",36
2502,"DM","1980-2-25","M","weight",46
2503,"PF","1980-2-25","M","hindfoot_length",15
2503,"PF","1980-2-25","M","weight",7
2504,"OL","1980-2-25","F","hindfoot_length",20
2504,"OL","1980-2-25","F","weight",33
2505,"DM","1980-2-25","M","hindfoot_length",37
2505,"DM","1980-2-25","M","weight",47
2506,"PF","1980-2-25","F","hindfoot_length",15
2506,"PF","1980-2-25","F","weight",5
2507,"OT","1980-2-25","M","hindfoot_length",21
2507,"OT","1980-2-25","M","weight",26
2508,"OT","1980-2-25","F","hindfoot_length",20
2508,"OT","1980-2-25","F","weight",26
2509,"RM","1980-2-25","M","hindfoot_length",14
2509,"RM","1980-2-25","M","weight",8
2510,"DM","1980-2-25","M","hindfoot_length",34
2510,"DM","1980-2-25","M","weight",42
2511,"DM","1980-2-25","M","hindfoot_length",37
2511,"DM","1980-2-25","M","weight",51
2512,"RM","1980-2-25","M","hindfoot_length",16
2512,"RM","1980-2-25","M","weight",11
2513,"RM","1980-2-25","M","hindfoot_length",17
2513,"RM","1980-2-25","M","weight",11
2514,"PF","1980-2-25","F","hindfoot_length",15
2514,"PF","1980-2-25","F","weight",7
2515,"DS","1980-2-25","M","hindfoot_length",51
2515,"DS","1980-2-25","M","weight",105
2516,"PF","1980-2-25","M","hindfoot_length",14
2516,"PF","1980-2-25","M","weight",7
2517,"DM","1980-2-25","F","hindfoot_length",36
2517,"DM","1980-2-25","F","weight",46
2518,"RM","1980-2-25","F","hindfoot_length",17
2518,"RM","1980-2-25","F","weight",9
2519,"DS","1980-2-25","M","hindfoot_length",47
2519,"DS","1980-2-25","M","weight",71
2520,"DS","1980-2-25","M","hindfoot_length",53
2520,"DS","1980-2-25","M","weight",143
2521,"DM","1980-2-25","M","hindfoot_length",37
2521,"DM","1980-2-25","M","weight",42
2522,"NL","1980-2-25","F","hindfoot_length",32
2522,"NL","1980-2-25","F","weight",147
2523,"RM","1980-2-25","F","hindfoot_length",16
2523,"RM","1980-2-25","F","weight",9
2524,"DS","1980-2-25","F","hindfoot_length",50
2524,"DS","1980-2-25","F","weight",142
2525,"DM","1980-2-25","F","hindfoot_length",36
2525,"DM","1980-2-25","F","weight",45
2526,"OL","1980-2-25","M","hindfoot_length",21
2526,"OL","1980-2-25","M","weight",37
2527,"DM","1980-2-25","M","hindfoot_length",35
2527,"DM","1980-2-25","M","weight",43
2528,"OT","1980-2-25","F","hindfoot_length",20
2528,"OT","1980-2-25","F","weight",24
2529,"RM","1980-2-25","M","hindfoot_length",15
2529,"RM","1980-2-25","M","weight",8
2530,"PE","1980-2-25","F","hindfoot_length",21
2530,"PE","1980-2-25","F","weight",21
2531,"OL","1980-2-25","F","hindfoot_length",23
2531,"OL","1980-2-25","F","weight",41
2532,"OL","1980-2-25","M","hindfoot_length",21
2532,"OL","1980-2-25","M","weight",40
2533,"PF","1980-2-25","M","hindfoot_length",14
2533,"PF","1980-2-25","M","weight",8
2534,"DM","1980-2-25","F","hindfoot_length",36
2534,"DM","1980-2-25","F","weight",42
2536,"PF","1980-3-9","F","hindfoot_length",NA
2536,"PF","1980-3-9","F","weight",7
2537,"RM","1980-3-9","M","hindfoot_length",NA
2537,"RM","1980-3-9","M","weight",10
2538,"DO","1980-3-9","F","hindfoot_length",NA
2538,"DO","1980-3-9","F","weight",49
2539,"DO","1980-3-9","F","hindfoot_length",NA
2539,"DO","1980-3-9","F","weight",54
2540,"PF","1980-3-9","M","hindfoot_length",NA
2540,"PF","1980-3-9","M","weight",7
2541,"OT","1980-3-9","F","hindfoot_length",NA
2541,"OT","1980-3-9","F","weight",24
2542,"OT","1980-3-9","F","hindfoot_length",NA
2542,"OT","1980-3-9","F","weight",26
2543,"DM","1980-3-9","M","hindfoot_length",NA
2543,"DM","1980-3-9","M","weight",50
2544,"DM","1980-3-9","M","hindfoot_length",NA
2544,"DM","1980-3-9","M","weight",41
2545,"DS","1980-3-9","F","hindfoot_length",NA
2545,"DS","1980-3-9","F","weight",70
2546,"DS","1980-3-9","M","hindfoot_length",NA
2546,"DS","1980-3-9","M","weight",126
2547,"DM","1980-3-9","F","hindfoot_length",NA
2547,"DM","1980-3-9","F","weight",44
2548,"PF","1980-3-9","F","hindfoot_length",NA
2548,"PF","1980-3-9","F","weight",6
2549,"DM","1980-3-9","F","hindfoot_length",NA
2549,"DM","1980-3-9","F","weight",41
2550,"DM","1980-3-9","M","hindfoot_length",NA
2550,"DM","1980-3-9","M","weight",49
2551,"DM","1980-3-9","F","hindfoot_length",NA
2551,"DM","1980-3-9","F","weight",40
2552,"DM","1980-3-9","F","hindfoot_length",NA
2552,"DM","1980-3-9","F","weight",55
2553,"OL","1980-3-9","M","hindfoot_length",NA
2553,"OL","1980-3-9","M","weight",38
2554,"DS","1980-3-9","F","hindfoot_length",NA
2554,"DS","1980-3-9","F","weight",114
2555,"DM","1980-3-9","M","hindfoot_length",NA
2555,"DM","1980-3-9","M","weight",42
2556,"DM","1980-3-9","F","hindfoot_length",NA
2556,"DM","1980-3-9","F","weight",39
2557,"DM","1980-3-9","F","hindfoot_length",NA
2557,"DM","1980-3-9","F","weight",48
2558,"NL","1980-3-9","M","hindfoot_length",NA
2558,"NL","1980-3-9","M","weight",74
2559,"DM","1980-3-9","M","hindfoot_length",NA
2559,"DM","1980-3-9","M","weight",40
2560,"DM","1980-3-9","M","hindfoot_length",NA
2560,"DM","1980-3-9","M","weight",49
2561,"DS","1980-3-9","M","hindfoot_length",NA
2561,"DS","1980-3-9","M","weight",145
2562,"DO","1980-3-9","M","hindfoot_length",NA
2562,"DO","1980-3-9","M","weight",55
2563,"DO","1980-3-9","F","hindfoot_length",NA
2563,"DO","1980-3-9","F","weight",47
2564,"PP","1980-3-9","M","hindfoot_length",NA
2564,"PP","1980-3-9","M","weight",15
2565,"OL","1980-3-9","F","hindfoot_length",NA
2565,"OL","1980-3-9","F","weight",36
2567,"DM","1980-3-9","F","hindfoot_length",NA
2567,"DM","1980-3-9","F","weight",39
2568,"OL","1980-3-9","F","hindfoot_length",NA
2568,"OL","1980-3-9","F","weight",34
2569,"DM","1980-3-9","M","hindfoot_length",NA
2569,"DM","1980-3-9","M","weight",50
2570,"DM","1980-3-9","F","hindfoot_length",NA
2570,"DM","1980-3-9","F","weight",40
2571,"DM","1980-3-9","M","hindfoot_length",NA
2571,"DM","1980-3-9","M","weight",48
2572,"PE","1980-3-9","F","hindfoot_length",NA
2572,"PE","1980-3-9","F","weight",24
2573,"RM","1980-3-9","F","hindfoot_length",NA
2573,"RM","1980-3-9","F","weight",14
2574,"DO","1980-3-9","F","hindfoot_length",NA
2574,"DO","1980-3-9","F","weight",49
2575,"DM","1980-3-9","F","hindfoot_length",NA
2575,"DM","1980-3-9","F","weight",29
2576,"PF","1980-3-9","F","hindfoot_length",NA
2576,"PF","1980-3-9","F","weight",7
2577,"DS","1980-3-9","M","hindfoot_length",NA
2577,"DS","1980-3-9","M","weight",108
2578,"DM","1980-3-9","M","hindfoot_length",NA
2578,"DM","1980-3-9","M","weight",49
2579,"DM","1980-3-9","F","hindfoot_length",NA
2579,"DM","1980-3-9","F","weight",49
2580,"OT","1980-3-9","M","hindfoot_length",NA
2580,"OT","1980-3-9","M","weight",25
2581,"RM","1980-3-9","F","hindfoot_length",NA
2581,"RM","1980-3-9","F","weight",11
2582,"DM","1980-3-9","M","hindfoot_length",NA
2582,"DM","1980-3-9","M","weight",47
2583,"PF","1980-3-9","M","hindfoot_length",NA
2583,"PF","1980-3-9","M","weight",8
2584,"DM","1980-3-9","F","hindfoot_length",NA
2584,"DM","1980-3-9","F","weight",43
2585,"DO","1980-3-9","M","hindfoot_length",NA
2585,"DO","1980-3-9","M","weight",54
2586,"DM","1980-3-9","F","hindfoot_length",NA
2586,"DM","1980-3-9","F","weight",50
2587,"DM","1980-3-9","F","hindfoot_length",NA
2587,"DM","1980-3-9","F","weight",53
2588,"DM","1980-3-9","M","hindfoot_length",NA
2588,"DM","1980-3-9","M","weight",50
2589,"DM","1980-3-9","F","hindfoot_length",NA
2589,"DM","1980-3-9","F","weight",46
2590,"DS","1980-3-9","M","hindfoot_length",NA
2590,"DS","1980-3-9","M","weight",146
2591,"PF","1980-3-9","M","hindfoot_length",NA
2591,"PF","1980-3-9","M","weight",5
2592,"DM","1980-3-9","M","hindfoot_length",NA
2592,"DM","1980-3-9","M","weight",50
2593,"OT","1980-3-9","M","hindfoot_length",NA
2593,"OT","1980-3-9","M","weight",28
2594,"DO","1980-3-9","M","hindfoot_length",NA
2594,"DO","1980-3-9","M","weight",44
2595,"PF","1980-3-9","M","hindfoot_length",NA
2595,"PF","1980-3-9","M","weight",8
2596,"DM","1980-3-9","M","hindfoot_length",NA
2596,"DM","1980-3-9","M","weight",43
2597,"DM","1980-3-9","M","hindfoot_length",NA
2597,"DM","1980-3-9","M","weight",46
2598,"OT","1980-3-9","F","hindfoot_length",NA
2598,"OT","1980-3-9","F","weight",27
2599,"DM","1980-3-9","F","hindfoot_length",NA
2599,"DM","1980-3-9","F","weight",51
2600,"DM","1980-3-9","F","hindfoot_length",NA
2600,"DM","1980-3-9","F","weight",38
2601,"DS","1980-3-9","F","hindfoot_length",NA
2601,"DS","1980-3-9","F","weight",111
2602,"OT","1980-3-9","F","hindfoot_length",NA
2602,"OT","1980-3-9","F","weight",27
2603,"DO","1980-3-9","M","hindfoot_length",NA
2603,"DO","1980-3-9","M","weight",53
2604,"DM","1980-3-9","F","hindfoot_length",NA
2604,"DM","1980-3-9","F","weight",43
2605,"DM","1980-3-9","F","hindfoot_length",NA
2605,"DM","1980-3-9","F","weight",52
2606,"DO","1980-3-9","M","hindfoot_length",NA
2606,"DO","1980-3-9","M","weight",55
2607,"DS","1980-3-9","M","hindfoot_length",NA
2607,"DS","1980-3-9","M","weight",121
2608,"DM","1980-3-9","M","hindfoot_length",NA
2608,"DM","1980-3-9","M","weight",43
2609,"DM","1980-3-9","F","hindfoot_length",NA
2609,"DM","1980-3-9","F","weight",52
2610,"OL","1980-3-9","M","hindfoot_length",NA
2610,"OL","1980-3-9","M","weight",36
2611,"DS","1980-3-9","M","hindfoot_length",NA
2611,"DS","1980-3-9","M","weight",136
2612,"DO","1980-3-9","F","hindfoot_length",NA
2612,"DO","1980-3-9","F","weight",51
2613,"DM","1980-3-9","M","hindfoot_length",NA
2613,"DM","1980-3-9","M","weight",58
2614,"DS","1980-3-9","M","hindfoot_length",NA
2614,"DS","1980-3-9","M","weight",86
2615,"DO","1980-3-9","M","hindfoot_length",NA
2615,"DO","1980-3-9","M","weight",NA
2616,"DM","1980-3-9","M","hindfoot_length",NA
2616,"DM","1980-3-9","M","weight",38
2617,"PF","1980-3-9","F","hindfoot_length",NA
2617,"PF","1980-3-9","F","weight",7
2618,"OT","1980-3-9","F","hindfoot_length",NA
2618,"OT","1980-3-9","F","weight",21
2619,"DM","1980-3-9","M","hindfoot_length",NA
2619,"DM","1980-3-9","M","weight",52
2620,"DS","1980-3-9","F","hindfoot_length",NA
2620,"DS","1980-3-9","F","weight",126
2621,"DO","1980-3-9","M","hindfoot_length",NA
2621,"DO","1980-3-9","M","weight",42
2622,"DM","1980-3-9","M","hindfoot_length",NA
2622,"DM","1980-3-9","M","weight",43
2623,"RM","1980-3-9","M","hindfoot_length",NA
2623,"RM","1980-3-9","M","weight",10
2624,"DS","1980-3-9","F","hindfoot_length",NA
2624,"DS","1980-3-9","F","weight",67
2625,"RM","1980-3-9","F","hindfoot_length",NA
2625,"RM","1980-3-9","F","weight",16
2626,"DM","1980-3-9","M","hindfoot_length",NA
2626,"DM","1980-3-9","M","weight",42
2627,"OL","1980-3-9","M","hindfoot_length",NA
2627,"OL","1980-3-9","M","weight",39
2628,"DS","1980-3-9","M","hindfoot_length",NA
2628,"DS","1980-3-9","M","weight",124
2629,"DM","1980-3-9","M","hindfoot_length",NA
2629,"DM","1980-3-9","M","weight",49
2630,"DO","1980-3-9","F","hindfoot_length",NA
2630,"DO","1980-3-9","F","weight",50
2631,"DM","1980-3-9","M","hindfoot_length",NA
2631,"DM","1980-3-9","M","weight",44
2632,"DO","1980-3-9","F","hindfoot_length",NA
2632,"DO","1980-3-9","F","weight",57
2633,"DM","1980-3-9","M","hindfoot_length",NA
2633,"DM","1980-3-9","M","weight",44
2634,"DM","1980-3-9","M","hindfoot_length",NA
2634,"DM","1980-3-9","M","weight",49
2635,"DM","1980-3-9","F","hindfoot_length",NA
2635,"DM","1980-3-9","F","weight",52
2636,"PF","1980-3-9","M","hindfoot_length",NA
2636,"PF","1980-3-9","M","weight",7
2637,"OL","1980-3-9","F","hindfoot_length",NA
2637,"OL","1980-3-9","F","weight",38
2638,"DM","1980-3-9","F","hindfoot_length",NA
2638,"DM","1980-3-9","F","weight",43
2639,"RM","1980-3-9","M","hindfoot_length",NA
2639,"RM","1980-3-9","M","weight",8
2640,"DO","1980-3-9","M","hindfoot_length",NA
2640,"DO","1980-3-9","M","weight",44
2641,"DS","1980-3-9","M","hindfoot_length",NA
2641,"DS","1980-3-9","M","weight",147
2642,"DM","1980-3-9","M","hindfoot_length",NA
2642,"DM","1980-3-9","M","weight",37
2643,"DM","1980-3-9","M","hindfoot_length",NA
2643,"DM","1980-3-9","M","weight",43
2644,"DS","1980-3-9","M","hindfoot_length",NA
2644,"DS","1980-3-9","M","weight",132
2645,"RM","1980-3-9","M","hindfoot_length",NA
2645,"RM","1980-3-9","M","weight",9
2646,"RM","1980-3-9","M","hindfoot_length",NA
2646,"RM","1980-3-9","M","weight",10
2647,"DM","1980-3-9","M","hindfoot_length",NA
2647,"DM","1980-3-9","M","weight",48
2648,"DM","1980-3-9","M","hindfoot_length",NA
2648,"DM","1980-3-9","M","weight",42
2649,"OL","1980-3-9","F","hindfoot_length",NA
2649,"OL","1980-3-9","F","weight",38
2650,"OL","1980-3-9","M","hindfoot_length",NA
2650,"OL","1980-3-9","M","weight",40
2651,"DM","1980-3-9","F","hindfoot_length",NA
2651,"DM","1980-3-9","F","weight",42
2652,"RM","1980-3-9","M","hindfoot_length",NA
2652,"RM","1980-3-9","M","weight",10
2653,"DM","1980-3-9","M","hindfoot_length",NA
2653,"DM","1980-3-9","M","weight",51
2654,"DS","1980-3-9","F","hindfoot_length",NA
2654,"DS","1980-3-9","F","weight",135
2655,"DM","1980-3-9","F","hindfoot_length",NA
2655,"DM","1980-3-9","F","weight",46
2656,"DS","1980-3-9","F","hindfoot_length",NA
2656,"DS","1980-3-9","F","weight",114
2657,"DS","1980-3-9","M","hindfoot_length",NA
2657,"DS","1980-3-9","M","weight",118
2658,"DM","1980-3-9","M","hindfoot_length",NA
2658,"DM","1980-3-9","M","weight",42
2659,"PF","1980-3-9","M","hindfoot_length",NA
2659,"PF","1980-3-9","M","weight",9
2660,"DS","1980-3-9","M","hindfoot_length",NA
2660,"DS","1980-3-9","M","weight",147
2661,"DM","1980-3-9","F","hindfoot_length",NA
2661,"DM","1980-3-9","F","weight",46
2662,"DM","1980-3-9","M","hindfoot_length",NA
2662,"DM","1980-3-9","M","weight",47
2663,"DS","1980-3-9","M","hindfoot_length",NA
2663,"DS","1980-3-9","M","weight",147
2664,"OL","1980-3-9","F","hindfoot_length",NA
2664,"OL","1980-3-9","F","weight",37
2665,"DM","1980-3-9","M","hindfoot_length",NA
2665,"DM","1980-3-9","M","weight",52
2666,"DM","1980-3-9","M","hindfoot_length",NA
2666,"DM","1980-3-9","M","weight",46
2667,"DM","1980-3-9","F","hindfoot_length",NA
2667,"DM","1980-3-9","F","weight",46
2668,"DM","1980-3-9","M","hindfoot_length",NA
2668,"DM","1980-3-9","M","weight",47
2669,"DM","1980-3-9","M","hindfoot_length",NA
2669,"DM","1980-3-9","M","weight",53
2670,"OT","1980-3-9","F","hindfoot_length",NA
2670,"OT","1980-3-9","F","weight",22
2671,"DM","1980-3-9","M","hindfoot_length",NA
2671,"DM","1980-3-9","M","weight",45
2672,"DM","1980-3-9","M","hindfoot_length",NA
2672,"DM","1980-3-9","M","weight",48
2673,"RM","1980-3-9","F","hindfoot_length",NA
2673,"RM","1980-3-9","F","weight",12
2674,"DO","1980-3-9","M","hindfoot_length",NA
2674,"DO","1980-3-9","M","weight",NA
2675,"OT","1980-3-9","M","hindfoot_length",NA
2675,"OT","1980-3-9","M","weight",24
2676,"DM","1980-3-9","F","hindfoot_length",NA
2676,"DM","1980-3-9","F","weight",43
2677,"DM","1980-3-9","M","hindfoot_length",NA
2677,"DM","1980-3-9","M","weight",52
2678,"DM","1980-3-9","M","hindfoot_length",NA
2678,"DM","1980-3-9","M","weight",51
2679,"DM","1980-3-9","M","hindfoot_length",NA
2679,"DM","1980-3-9","M","weight",42
2680,"OT","1980-3-9","F","hindfoot_length",NA
2680,"OT","1980-3-9","F","weight",24
2681,"DM","1980-3-9","M","hindfoot_length",NA
2681,"DM","1980-3-9","M","weight",42
2682,"DS","1980-3-9","M","hindfoot_length",NA
